"","MKTRF","SMB","HML","RMW","CMA","UMD","HMLM","QMJ","BAB","LIQ","STR","LTR","REG","IVOL","SUE","IA","ROE","IMD","NI","BETA","PEAD","FIN"
"346",-0.0276,-0.0272,0.0564,0.0928,0.0384,-0.0448,0.030766332,0.08515983,0.012657611,0.02325654,-0.048,-0.0093,0.064705,0.1514,0.02721,0.029226,0.073215,-0.0142,0.0699,0.0985,0.0046,0.1074
"347",-0.1072,-0.0058,0.1234,0.1338,0.0842,-0.0232,0.065246678,0.124054446,0.135025668,-0.0363479,-0.1463,0.0048,0.109018,0.3335,0.187906,0.074487,0.103593,-0.0922,0.1155,0.2195,0.0056,0.1879
"348",0.0119,0.033,0.076,0.0244,0.0479,0.0674,0.021190824,-0.01633466,0.083712471,0.01147489,-0.0688,0.0275,0.005126,0.0758,0.011316,0.063542,0.05186,0.1185,0.0897,0.0296,-0.0336,0.0611
"349",0.0313,0.0545,-0.0511,-0.0546,-0.0505,-0.253,0.129625071,-0.067872349,-0.156652882,0.07102377,0.162,-0.0257,-0.061594,-0.2384,-0.152396,-0.071285,-0.107883,0.0564,-0.0359,-0.2502,-0.03,-0.1007
"350",-0.1005,0.0279,0.1248,0.0912,0.0906,0.1257,0.108092805,0.070877301,0.153604728,0.0395213,0.1219,0.1099,0.063589,0.3352,0.068158,0.092226,0.051517,-0.1093,0.1059,0.2394,0.0029,0.2042
"351",-0.0726,0.0236,0.0643,0.0339,0.039,0.0855,0.040036242,0.045803527,0.105487389,0.07061035,-0.0754,0.0371,0.026587,0.1811,0.007948,0.037573,0.03459,-0.039,0.1006,0.0936,0.0241,0.0947
"352",0.0794,-0.0088,-0.047,-0.0348,-0.0318,-0.079,-0.054302216,-0.01917495,-0.0478408,0.00692612,0.0987,-0.0375,-0.054515,-0.1666,0.041844,-0.037563,0.000915,0.0492,-0.0434,-0.082,0.0172,-0.0871
"353",0.0072,0.0359,0.0336,0.0025,0.0191,0.0221,0.029535759,-0.014254338,0.066479464,0.03163566,0.038,0.0375,-0.002513,0.0686,0.010543,0.023801,-0.025149,0.0241,0.0226,0.0224,-0.0025,0.0055
"354",-0.0194,0.0657,-0.0113,0.0127,-0.0151,0.0038,-0.01298396,0.019524706,0.034289629,0.00367084,0.006,0.0181,0.019722,-0.0141,-0.007094,-0.017996,-0.007916,-0.0406,0.0265,-0.0214,0.0398,5e-04
"355",-0.0213,-0.0283,0.0521,0.0742,0.0304,0.0558,0.016623638,0.047048067,0.070809218,0.0362647,0.0136,0.0276,0.055121,0.1458,0.003643,0.013768,0.039508,-0.0042,0.094,0.0526,-0.0431,0.0833
"356",-0.0646,0.0271,0.023,0.0406,0.0656,0.0553,0.008076748,0.041879267,0.070509388,0.04917917,-0.039,0.0589,0.056455,0.1369,0.087435,0.05641,0.043155,-0.0335,0.0716,0.1475,0.025,0.091
"357",-0.0925,-0.0573,0.0146,0.0503,0.0322,0.1148,-0.034940836,0.05968785,0.051925962,-0.10046824,-0.0496,1e-04,0.057667,0.2052,0.077986,0.028644,0.091919,-0.1053,0.0754,0.1463,0.0461,0.0594
"358",0.0246,0.0528,-0.0766,-0.0301,-0.0455,-0.0847,-0.005921626,-0.00709429,-0.070024112,0.03490791,0.1484,-0.0153,-0.005555,-0.1928,-0.105666,-0.029706,-0.043929,0.0253,-0.0041,-0.1148,-0.0193,-0.091
"359",0.0754,-0.0031,0.0222,-0.0374,-0.0166,-0.0869,0.037556067,-0.020009053,-0.064016277,0.03276847,-0.0313,0.004,-0.029927,-0.0946,-0.069597,-0.011391,-0.084893,0.0871,-0.0301,-0.14,-0.0136,-0.027
"360",0.016,0.0516,0.0085,0.0035,-0.0028,7e-04,0.018594669,-0.005357319,0.019263629,0.06856494,0.0168,0.0111,-0.02257,-0.02,-0.006118,-0.001761,0.005421,0.031,0.0299,0.0393,0.0359,0.0054
"361",-0.0144,0.0125,0.0344,0.0469,0.0285,0.0375,0.000129485,0.049411849,0.051256925,-0.01226756,0.0213,0.033,0.042877,0.0482,-0.019271,0.032498,0.003033,-0.0343,0.0318,0.0233,0.0193,0.0825
"362",-0.0229,-0.0036,0.0216,0.0806,0.051,0.0682,0.004886576,0.035904414,0.096612768,0.03762029,5e-04,0.0407,0.037643,0.1642,0.016058,0.044456,0.053235,-0.0307,0.0737,0.1454,0.012,0.1142
"363",0.0424,0.0424,0.0107,-0.0178,0.0059,-0.0164,0.025067184,-0.020931068,0.030650971,0.07804615,0.0275,0.0208,-0.005528,-0.122,-0.010141,0.007761,-0.047001,0.0974,0.0241,-0.0285,0.0083,-0.0152
"364",-0.052,0.0673,0.0388,0.0459,0.0537,0.0763,0.019416781,0.028143129,0.129621286,0.05161829,0.0211,0.0596,0.040819,0.1051,0.00566,0.040731,0.054639,-0.0023,0.0664,0.1509,0.0551,0.1307
"365",-0.0138,-0.0302,0.0153,0.0235,0.0242,0.0316,0.001636551,0.017965494,0.074022,0.05111795,-0.0268,0.0236,0.006156,0.1049,0.001391,0.021865,0.018111,0.0313,-0.0076,0.0251,0.0036,0.0558
"366",-0.0721,0.0388,-3e-04,0.0393,0.0251,0.0603,-0.021505849,0.035732767,0.080897406,-0.00931038,-0.0358,0.0209,0.005052,0.1626,-0.04157,0.035485,0.049409,-0.0593,-0.0223,0.0463,-0.0096,0.0526
"367",-0.0818,-0.0642,-0.0386,0.0376,-0.0102,0.0374,-0.041392134,0.062226407,-0.013456426,-0.04545052,0.013,-0.03,0.049683,0.1209,0.061108,0.019786,0.067016,-0.0905,0.0631,0.081,-0.0051,0.0802
"368",0.005,-0.0132,0.0331,0.0134,-0.0142,0.019,0.005724358,0.007524607,0.031160437,0.00362613,0.0152,-0.0053,-0.017192,0.0087,0.02508,-0.008574,0.025491,0.0367,-0.013,0.0435,0.0015,0.0143
"369",-0.1035,0.031,0.0144,0.0326,-0.0222,0.0913,-0.047129213,0.044652337,0.055242531,0.00121132,-0.0177,-0.0068,0.011299,0.0914,0.072515,-0.021364,0.044049,-0.1447,0.0336,0.0849,0.0228,0.0179
"370",0.0784,-0.043,-0.0395,-0.0336,0.0078,-0.0558,0.017935701,-0.000795901,-0.088999448,0.0411507,0.0739,-0.002,0.015123,-0.0693,-0.091026,0.002843,-0.045614,0.073,-0.0676,-0.143,-0.0363,-0.0513
"371",0.0596,0.0295,-0.0127,-0.0919,0.0515,-0.1633,0.113713743,-0.09098958,-0.143774201,0.01739002,0.0018,0.0422,-0.031022,-0.2772,-0.094279,0.032719,-0.111725,0.0849,-0.0025,-0.1936,0.0086,-0.0999
"372",-0.0576,0.0064,0.0213,0.0627,-0.0169,0.0964,-0.005417751,0.044140099,0.121787229,-0.01139892,0.1074,0.0205,0.022776,0.1198,-0.010982,-0.022589,0.053188,-0.0609,0.0062,0.1393,-0.0177,0.0736
"373",-0.0257,0.0067,-0.0073,-0.0103,0.0076,0.0155,0.005040556,-0.003187867,0.014002322,-0.02109548,0.0028,0.0031,0.007808,-0.0454,0.007281,0.006982,-0.00589,-0.0139,-0.0239,-0.0296,0.0201,-0.0046
"374",-0.0188,-0.0093,-0.0138,0.0087,-0.0061,0.0117,-0.030651084,0.023956791,0.018917439,0.01062062,-0.0069,-0.0185,0.013997,0.0352,-0.029847,-0.001272,0.008778,-0.0012,-0.0067,-0.0249,-0.0038,0.0086
"375",0.0109,0.0068,-0.0193,0.0187,-0.0076,0.0148,-0.019274291,0.010037414,0.012077155,0.00069123,3e-04,-0.0275,-0.009347,-0.0035,0.012146,-0.001257,0.034092,-0.0172,0.011,0.0175,0.0225,-0.0259
"376",0.0822,0.0105,0.0117,-0.0467,0.0108,-0.0933,0.063503078,-0.060212721,-0.034330642,0.03763324,0.03,-0.0082,-0.029391,-0.0955,-0.085742,0.010369,-0.044513,0.132,-0.0276,-0.0939,-0.023,-0.0464
"377",0.0605,0.0485,0.0053,-0.0702,0.0302,-0.107,0.070632491,-0.072075787,-0.056140394,0.00803146,-0.0152,0.0353,-0.016245,-0.1866,-0.057982,0.01848,-0.082331,0.0756,-0.0317,-0.0863,-0.0037,-0.0594
"378",0.0142,0.0166,0.0019,0.0044,-0.0034,-0.01,0.015903196,-0.009578755,0.018481966,-0.00873393,-0.0011,0.012,-0.001291,-0.0366,-0.02935,-0.010629,0.010948,0.0384,-0.0152,0.0141,0.0056,0.0033
"379",0.0235,0.0458,-0.0119,-0.0423,0.0185,-0.0032,-0.019588723,-0.023358324,0.005423427,0.06835237,0.0248,0.0037,-0.008789,-0.06,-0.008583,0.023405,-0.017422,0.0393,0.0061,-0.095,0.0094,-0.0297
"380",0.0234,0.0252,0.0154,-0.0221,0.0213,-0.0062,0.015602463,-0.012807306,0.003415185,0.04069019,-0.015,-0.0047,-0.016327,-0.0407,0.056828,0.023621,-0.012384,-0.0043,-0.011,-0.0717,0.0074,-0.0297
"381",-0.0124,0.0055,0.001,0.0106,0.0034,-0.0019,0.010509597,-0.001050498,0.017935208,-0.00805405,0.0462,0.011,0.023261,-0.0024,-0.004066,0.002279,0.012631,0.0197,0.0036,0.0449,-0.0071,0.0226
"382",0.0608,0.0267,0.0192,-0.013,0.0148,0.0399,0.0066765,-0.012789954,0.002574291,0.02084509,0.0217,0.02,-0.005642,-0.0722,0.059854,0.01031,-0.017507,0.0797,-0.0037,-0.0946,0.0371,-0.0105
"383",0.0135,0.0225,0.0181,0.0012,0.0181,0.0146,0.010577897,0.0048719,0.045739025,0.00454893,-0.0157,0.0192,0.005379,-0.032,-0.034671,0.023052,0.007767,0.0088,0.0183,-0.0219,0.0253,0.0277
"384",0.0429,-0.0253,0.016,0.0051,0.0095,-0.0557,0.053862882,-0.018960864,0.062743803,-0.00325508,0.0184,0.0192,-0.013486,0.0313,-0.063762,0.00774,-0.017394,0.0571,-0.0012,0.0395,-0.0163,0.006
"385",0.0215,0.0244,0.0246,-0.0366,0.0339,0.0258,0.002273314,-0.040112193,-0.014672251,-0.05251406,0.0232,0.0201,0.00837,-0.0816,0.013315,0.020585,-0.024364,0.015,-0.019,-0.039,-0.0107,-0.0237
"386",0.014,-0.0088,0.0087,0.0215,-0.0122,-0.0114,0.008530108,0.004121075,0.05386564,0.02833066,0.0155,-0.0291,-0.000152,0.0254,0.018606,-0.008855,0.021354,0.0309,0.0258,0.0422,-0.004,0.0292
"387",-0.0132,0.0212,0.0023,0.0161,-0.0099,0.0017,0.006341687,0.012930007,0.051269176,0.01719833,-0.0216,-0.0177,-0.010578,-0.0012,0.009171,-0.007352,0.017567,-0.016,0.0059,0.0103,0.0124,-0.0068
"388",-0.0183,-0.0207,-0.0302,0.0342,-0.0276,-0.0538,0.010923565,0.039473139,0.000745145,-0.00343125,-0.002,-0.0223,0.01427,0.0736,-0.027867,-0.029001,0.000193,-0.0461,0.0373,0.0888,0.0098,0.0526
"389",0.0117,-0.0042,-0.0023,-0.0115,0,0.015,-0.011408353,-0.002152519,0.003746075,-0.00197162,0.0228,0.0088,-0.002178,-0.0234,0.02633,0.00551,0.01068,0.0067,-3e-04,-0.0594,0.0016,-0.0353
"390",0.0186,0.0257,0.0123,0.0119,-0.0038,0.0205,0.022042182,-0.000737,0.025448217,0.02778716,0.0032,0.0176,0.006322,-0.0056,-0.049182,-0.002618,0.005621,0.0179,0.0203,0.0016,0.026,0.0117
"391",-0.0406,-0.0294,0.0322,0.0531,-0.0166,-0.0228,0.03496136,0.033849995,0.05980965,0.07163805,-0.014,-0.0255,0.030646,0.1072,-0.036634,-0.009772,0.024066,-0.0266,0.028,0.1004,0.0155,0.0472
"392",8e-04,-0.0115,0.01,0.0124,-0.0144,-0.0159,0.008189464,-0.000298787,0.026705243,0.06458801,-0.0239,-0.0291,0.00176,0.0634,0.005064,-0.011996,-0.012272,0.0331,0.0065,0.0762,0.0042,0.0137
"393",0.016,0.0327,-2e-04,-0.0144,-0.0189,0.0549,-0.007760383,-0.011137923,0.029959719,-0.00164037,0.031,-0.0134,-0.016176,-0.0522,-0.012228,-0.022121,-0.002123,0.0228,5e-04,-0.0624,0.012,-0.0231
"394",0.0143,0.0019,-0.0025,-0.0049,0.0049,-0.0138,0.00042167,0.004604696,0.015268366,-0.0153671,0.0025,0.0093,3.3e-05,-0.0065,0.004455,0.00584,-0.014399,0.0373,0.0111,-0.0461,-0.004,-0.0069
"395",0.0454,0.0411,0.0145,-0.0059,-0.0021,0.0316,0.02006891,-0.019961876,0.030844624,0.01394736,0.0153,-0.0112,-0.016565,-0.0453,0.006584,-0.004263,-0.011342,0.0385,-0.0085,-0.0148,-0.0113,-0.0027
"396",0.0343,-5e-04,-0.0021,-0.0117,0.0046,-0.0287,0.010717498,-0.009404589,0.015073897,-0.03471279,0.0094,0.0088,-0.011293,-0.0425,-0.0131,0.003018,-0.008597,0.0375,0.0168,-0.0097,0.0032,0.0064
"397",-0.0276,-0.0118,0.0207,0.0272,-0.0146,0.0305,0.001860848,0.018766558,0.0391431,0.04233995,0.0146,-0.0297,0.012576,0.0402,-0.013082,-0.004036,0.032457,-0.0287,0.0358,0.0585,0.0043,0.0624
"398",0.0189,-0.003,0.0154,0.0142,-5e-04,0.0337,0.00691834,0.006316716,0.034492599,0.05583943,-0.0245,-0.0144,0.006662,0.0071,-0.002522,0.002917,0.035726,0.0211,0.0178,0.0254,0.0058,-0.0131
"399",-0.0197,-0.0142,0.0205,0.0045,0.0129,0.0041,0.020795597,0.019097796,0.00636648,-0.00304622,9e-04,-0.0069,0.018949,0.0328,-0.015098,0.009394,0.00535,-0.0311,0.0013,0.0183,0.0012,0.0296
"400",-0.0261,-0.0398,5e-04,0.0094,-0.0095,-0.0069,-0.009528049,0.014534805,0.014625396,-0.05303951,-0.0184,-0.0144,0.021604,0.0422,-0.026094,-0.014563,-0.011019,-0.0071,-0.006,0.0531,1e-04,9e-04
"401",0.0365,0.0279,-0.0059,-0.0095,0.0029,0.0045,-0.006332059,0.001615289,-0.018813386,6.608e-05,0.0316,0.006,0.004258,-0.0707,0.004569,-0.000579,0.009641,6e-04,-0.0203,-0.0773,0.0195,-0.015
"402",0.0057,0.0328,0.0281,0.0096,-0.0052,0.0205,0.014180107,-0.008682508,0.037043151,0.04263413,3e-04,-0.0155,-0.004162,-0.048,-0.000224,-0.001983,-0.004264,0.0144,-0.029,0.0027,-0.0025,-0.0164
"403",0.0392,0.0279,-0.0078,-0.0123,-0.0081,6e-04,-0.003168204,-0.009754117,0.016395571,0.02730879,-0.0019,0.009,-0.004032,-0.0601,0.00916,-0.020741,-0.002056,0.0228,-0.0061,-0.0501,1e-04,-0.0293
"404",-0.0122,-0.009,0.0134,-0.0211,0.0036,0.0208,0.001916804,-0.010361106,0.002716286,0.03004829,-0.0137,0.0041,-0.006057,0.0097,-0.009786,0.002365,-0.006858,0.003,-0.0074,-0.0039,0.003,-0.022
"405",0.0049,-0.0036,0.0069,0.0027,-0.006,0.0343,-0.005328047,-0.009356967,0.001756517,0.03387571,-0.0369,-7e-04,0.002596,-0.0075,0.033254,-0.000283,0.00858,0.0357,-0.0078,-0.021,0.0325,-0.0108
"406",-0.0202,-0.0143,0.0041,-0.0094,-0.0129,-0.0139,-0.002373334,0.018465027,-0.02207167,-0.04393615,0.0161,-0.0093,-0.005479,0.0419,0.018588,-0.003185,0.011029,0.0063,-0.015,7e-04,-0.0051,-0.0218
"407",0.0361,0.0084,-0.012,-0.0074,-0.0114,0.0035,-0.004864787,-0.001052022,7.06e-05,0.0053735,0.001,0.0027,-0.006024,-0.0157,0.005848,-0.010467,0.007767,0.0509,-0.0263,-0.0368,0.0091,-0.005
"408",-0.0025,-0.002,0.0022,0.0021,0.0023,0.0077,0.004511687,-0.018058257,0.01408509,0.00040549,0.0204,-0.0089,0.010851,-0.0248,-0.000951,0.008831,0.002219,0.019,-0.006,0.0153,-0.0092,-0.0116
"409",0.0304,0.0577,0.0109,-0.0066,-0.0043,0.0253,-0.009919982,-0.021148911,0.009115316,0.03390266,-0.01,0.012,0.008754,-0.1026,0.031871,-0.006827,-0.002638,0.0419,-0.007,-0.051,-0.0032,-0.0337
"410",-0.003,-0.0043,-0.0037,-0.005,0.019,-0.0184,0.010173691,-0.009471875,0.006432214,-0.03892763,0.0339,0.013,-0.010037,0.0385,-0.012702,0.024367,-0.010088,0.0348,0.0165,-0.0125,-0.0063,0.0068
"411",0.0146,0.034,0.0055,0.001,-0.004,0.0126,-0.00818164,-0.006850565,0.01059291,0.01239827,-8e-04,0.0051,-0.007847,-0.0332,0.014554,-0.01346,0.007682,0.0107,6e-04,-0.0433,0.0205,-0.0039
"412",0.0073,-0.0085,0.0234,0.0179,-1e-04,0.0061,0.013447061,-0.009441308,0.013290729,-0.00662866,-0.0034,-0.0033,-0.001292,0.0117,-0.016741,0.003425,0.008234,0.0477,-0.0358,0.0089,0.0066,0.0085
"413",-0.0357,-0.0286,0.0239,0.0115,0.0146,-0.037,0.02565086,0.0094047,0.003008621,0.02052905,-4e-04,-0.0014,-0.01598,0.0639,0.038507,0.01325,-0.000888,-0.0346,0.0322,0.0648,0.0132,0.0294
"414",-0.0035,-0.0022,0.008,0.0133,-8e-04,0.0154,0.002366604,0.009594954,0.000816679,0.03216129,-0.0057,-0.011,0.006258,0.0016,-0.009785,-0.003929,0.01043,-0.0092,-0.0036,0.0255,0.0134,0.0038
"415",-0.0078,-0.0364,0.0262,0.0164,0.009,-0.0213,0.023317501,-9.91e-05,0.020651372,0.05464797,0.0022,0.0141,0.032009,0.1099,-0.004134,0.013515,0.00545,0.0319,0.0212,0.1037,-0.0114,0.0422
"416",0.0203,0.0042,-0.0204,-0.019,0.0215,-0.0338,-0.004986534,-0.001908859,-0.00457928,-0.02799618,0.0177,0.0299,-0.001446,-0.0154,-0.038647,0.019357,-0.013436,0.0265,0.0464,-0.0331,-0.0182,0.0155
"417",0.0184,-0.0143,6e-04,0.0086,0.0057,-0.0096,0.005346266,0.012701532,-0.001720292,-0.01760065,0.0076,0.0178,0.009511,0.021,-0.004405,0.009846,0.006327,0.0355,0.0116,-0.0054,-0.004,0.0319
"418",0.0323,0.0195,-0.0026,-0.0016,0.0028,-0.002,0.002806058,-0.010805264,0.004736124,0.03789315,-0.0026,-0.0051,0.00445,-0.0287,-0.001534,0.002011,-0.002861,0.0305,8e-04,-0.0095,-0.0256,-0.009
"419",0.0171,0.0073,0.0011,0.0018,-0.0083,-0.0103,0.000480838,-0.006003294,0.014977058,0.02841449,-0.0091,-0.0191,-0.008997,-0.0398,-0.003443,-0.015991,0.00485,0.0087,-0.0217,-0.0359,6e-04,-0.0043
"420",0.0087,-0.008,0.0271,-0.0071,0.0205,0.0079,0.024013282,-0.007277991,0.025544948,-0.01618119,0.0241,0.0193,-0.012249,0.0487,0.007402,0.018288,-0.005587,0.0223,0.024,0.021,-0.0059,0.0289
"421",0.014,9e-04,-0.007,0.0027,0.0036,0.0024,-0.00363142,-0.003177416,0.013797519,0.0037558,0.0109,-0.0072,0.000683,-0.0175,0.012602,0.006304,0.000206,0.0148,-0.0107,-0.015,-0.0078,-0.0015
"422",-0.0196,0.0128,-0.0012,-0.005,-0.0072,-0.0135,0.005021668,-0.005050392,0.011519669,0.02496826,0.0018,-0.0068,-0.000687,0.004,-0.007156,-0.009739,-0.007456,-0.0296,-0.0298,-0.0167,-0.0051,-0.0118
"423",0.0068,0.0018,-0.0094,0.0061,-0.0066,0.0256,-0.005905168,0.002359885,0.001103755,0.0293159,-0.0205,-0.0114,-0.002037,-0.0061,0.007755,-0.011944,0.004356,0.0105,-0.0184,-0.003,0.0138,-0.0123
"424",0.0349,-0.0206,-0.0143,0.011,0.0105,-0.0024,-0.006899576,-0.001777107,0.008691107,0.02008087,-0.0031,0.0031,0.011127,0.0087,-0.00832,0.00848,0.005436,0.069,0.0107,0.0072,-0.0164,-0.0058
"425",0.0324,0.0038,-0.0062,0.0155,-0.0136,-0.0034,0.000490665,0.005994308,-0.010319409,0.02742498,-0.0099,-0.0248,0.001331,-0.0114,0.006153,-0.023087,0.005236,0.0239,-0.0423,-0.0305,0.0129,-0.0073
"426",-0.0196,0.0075,-0.0107,0.0053,8e-04,0.0051,-0.01185263,0.010887805,0.008052621,0.00799133,-0.0065,-0.0016,-0.005937,-0.0136,0.008726,0.009511,0.012065,-0.0433,0.0043,-0.0231,0.0147,-0.0024
"427",-0.0373,-0.0298,-0.0373,0.0019,-0.0111,0.0294,-0.044558799,0.023682658,-0.006310613,0.02659782,-0.0358,-0.021,0.000496,0.0063,0.040003,-0.022891,0.016369,-0.0428,-0.0054,0.0179,0.0135,-0.0063
"428",0.0092,-0.0038,-0.0189,-0.0123,-0.0054,0.001,-0.017508107,0.013524381,-0.029133492,-0.00456816,-0.0261,-0.0011,0.004943,0.0306,0.012569,-0.013054,0.009418,-0.0268,0.0157,0.0388,0.0063,-0.0074
"429",0.0322,-0.0242,-0.0223,-0.0056,-0.0302,0.0463,-0.028184447,-0.007892111,0.014025973,0.03336599,0.0036,-0.0281,-0.004745,0.0031,0.035146,-0.032183,0.016356,0.037,-0.0112,-0.0164,0.0358,-0.0505
"430",0.018,-4e-04,-0.0311,-0.0031,-0.0012,0.0502,-0.051609755,0.001466123,0.00212665,0.05507869,-0.0396,-0.0157,0.003453,0.0083,0.004812,0.004577,0.012265,0.0292,0.0206,-0.0199,0.012,-0.0123
"431",-0.0483,-0.0302,-0.0094,0.0188,-0.0027,0.0099,-0.017455225,0.036588822,-0.040217726,0.02204191,-0.0169,0.0064,0.014361,0.0968,0.01588,0.001851,0.03588,-0.0615,-0.0094,0.0864,-0.0031,0.0144
"432",-0.0087,0.0018,-0.0052,0.0082,-0.0106,0.0663,-0.02240224,0.017663746,-0.024893478,0.05044672,-0.0205,-0.0189,0.010642,0.0098,-0.000239,-0.006012,0.023193,-0.0563,-0.0156,-0.0158,0.0302,-0.0133
"433",-0.0636,-0.0061,0.0401,0.0221,0.0213,-0.0775,0.079656004,-0.009528276,-0.020320017,-0.12538313,0.0693,0.0179,-0.008164,0.0517,-0.018085,0.013807,-0.002969,-0.0386,0.0047,0.0561,-0.0293,0.0368
"434",-0.0309,-0.0064,-0.0084,0.0083,-0.0093,0.061,-0.043007716,0.021391138,0.022610566,0.02891129,0.0505,-0.0209,0.0136,0.0588,-0.029526,-0.015137,0.017981,-0.0676,0.0357,-0.0379,-0.0012,0.0122
"435",-0.0093,0.0061,0.0035,0.008,0.0051,0.0427,-0.009724149,0.02162774,-0.067159856,0.0409467,-0.0037,0.0285,-0.000305,0.0714,0.059956,-0.00353,0.023754,-0.0239,-0.0427,0.029,-0.0061,-0.0025
"436",0.046,-0.0119,-0.0109,0.0168,-0.0246,-0.0031,-0.008493142,-0.012359724,-0.021278181,0.10817244,0.0313,-0.0453,0.033207,-0.0386,0.018295,-0.02312,-0.008075,0.0854,0.0059,-0.0625,-0.0061,-0.0266
"437",0.0186,0.0302,-0.0153,0.0091,-6e-04,0.0331,-0.052548199,0.011835605,0.008845627,0.08001028,-0.0228,-0.0445,0.000761,-0.0053,-0.002813,-0.003546,-0.003367,-0.0579,-0.0465,-0.0507,0.0185,-0.0424
"438",-0.0844,0.0119,-0.027,0.0494,-0.0056,0.1275,-0.090754818,0.033061794,0.004719404,0.09409628,-0.0709,-0.0317,0.010367,0.0126,0.048224,-0.001934,0.063621,-0.1524,0.0019,-0.011,0.0329,-0.0246
"439",-0.0077,0.037,0.0527,-0.0135,0.0103,-0.0507,0.045447198,0.006623781,-0.067581619,-0.13178885,0.0787,0.0734,-0.000734,0.0284,0.035335,0.018218,0.00013,0.0857,-0.0413,0.0335,-0.0474,0.0348
"440",0.0153,0.034,0.0148,0.0188,0.0085,-0.0402,0.037178835,0.025359518,-0.013171462,0.01855953,-0.0051,0.0139,0.02079,0.0574,-0.029591,0.009425,-0.008718,-0.0333,0.0487,0.0047,-0.0267,0.0516
"441",-0.0924,0.0025,0.059,0.0241,0.018,0.0028,0.018056561,0.033541065,-0.090845468,-0.13332696,-0.0375,0.0578,0.034517,0.1833,-0.007917,0.031596,0.015906,-0.0253,0.0078,0.1537,0.0129,0.0919
"442",-0.1723,-0.0328,-0.0222,0.0299,0.0204,0.0785,-0.060133317,0.087459066,-0.050382116,-0.08861246,-0.0937,0.0223,0.067538,0.0757,0.03888,0.010558,0.058964,-0.2343,0.0437,0.123,0.0173,0.0579
"443",-0.0786,-0.0392,-0.063,0.0452,0.0275,0.0717,-0.076354219,0.079386227,-0.035179256,-0.05612372,-0.0999,-0.0254,0.021843,0.16,0.052288,0.005052,0.035072,-0.1799,0.0321,0.11,0.0063,0.0527
"444",0.0174,0.0331,7e-04,0.0013,-0.0151,-0.0509,0.053666844,-0.002568194,-0.076211245,-0.08526836,0.0546,0.0011,-0.008413,-0.0263,-0.015207,-0.02345,-0.005559,-0.0543,0.0288,-0.0362,-0.0178,9e-04
"445",-0.0812,-0.0208,-0.1111,0.0011,-0.0119,-0.0218,-0.053677112,0.033036149,0.119124685,0.07956306,0.0019,-0.0697,0.024051,-0.0464,0.032342,-0.009212,-0.007728,-0.184,0.0166,-0.0308,0.0067,-0.0264
"446",-0.101,-0.013,-0.0691,0.0111,-0.0105,0.0441,-0.091444371,0.052805274,-0.003394151,-0.00349384,-0.0701,0.0116,0.028875,0.1126,0.073333,-0.01854,0.029625,-0.1144,-0.0588,0.0073,0.0193,0.0027
"447",0.0895,0.0066,0.0334,-0.0252,-0.0219,-0.1187,0.076490596,-0.030914078,-0.026433235,-0.04510556,0.0304,0.0357,0.000801,-0.1558,-0.013464,-0.00448,-0.033694,0.1457,-0.0053,-0.0816,-0.0063,0.0204
"448",0.1018,0.0704,0.0526,0.0128,0.0011,-0.343,0.268644126,-0.069033135,-0.078705939,-0.04577754,-0.0652,-0.0033,-0.017967,-0.2908,-0.147373,0.035028,-0.138308,0.3055,-0.0607,-0.1701,-0.0903,0.0119
"449",0.0521,-0.0231,0.0037,-0.0074,-0.022,-0.1249,0.061035924,-0.058151427,0.065044423,0.01960292,-0.0271,-0.0148,-0.005583,-0.1209,-0.052891,-0.02419,-0.033204,0.1684,-0.0233,2e-04,-0.0324,-0.0546
"450",0.0043,0.0231,-0.0272,-0.0134,-0.0031,0.0548,-0.020870804,0.03048757,0.091230064,-0.01331055,0.048,0.0131,0.024952,0.0134,0.029284,0.005164,0.008967,-0.0171,-0.008,-0.0213,-0.023,-0.0039
"451",0.0772,0.024,0.0484,-0.0036,0.0315,-0.0558,0.060091839,-0.043904261,-0.036149431,-0.01618796,0.0443,0.0514,-0.010287,-0.0766,-0.007664,0.019782,-0.048912,0.1352,0.0209,-0.1415,0.0149,0.0041
"452",0.0333,-8e-04,0.0763,-0.0292,0.033,-0.0907,0.07927193,-0.06374107,-0.0235172,-0.0548598,-0.0208,0.0562,-0.015815,-0.163,-0.016433,0.022617,-0.026003,0.1013,-0.0421,-0.1436,-7e-04,0.0104
"453",0.0408,0.0272,0.0104,0.0125,0.0035,-0.0479,0.018342804,-0.025178862,-0.004182186,0.06468133,0.0112,-0.0168,-0.026301,-0.0501,0.015562,-0.01155,-0.028169,0.025,-0.0282,-0.093,0.009,-0.0482
"454",-0.0259,-0.0492,-0.042,0.0417,-0.0146,0.0261,-0.016528036,0.055910697,0.007946932,0.07777541,0.0214,-0.049,0.029368,0.1563,-0.010241,-0.002446,0.039462,-0.0633,0.0505,0.0908,-0.0186,0.062
"455",0.0556,-0.0268,-0.0033,0.0098,0.0011,0.003,-0.006561067,-0.002944943,-0.01179929,-0.00261975,0.0045,0.0139,-0.003254,0.006,0.004351,-0.003542,0.010291,0.0278,-0.0075,0.0053,3e-04,-0.0201
"456",0.0275,0.0624,-0.0017,0.0105,-0.001,0.0302,0.000730629,-0.003672676,0.00927566,0.02296615,0.0146,0.0071,-0.00126,-0.0467,0.045101,-0.00183,-0.018549,-0.0175,-0.0172,-0.0716,-0.0088,-0.0434
