,MKTRF,SMB,HML,RMW,CMA,UMD,HMLM,QMJ,BAB,LIQ,STR,LTR,REG,IVOL,SUE,IA,ROE,IMD,NI,BETA,PEAD,FIN
351,-0.0726,0.0233,0.0642,0.0335,0.0392,0.0855,0.04,0.042301376,0.1055,0.07054952,-0.0754,0.0371,0.026585,0.181,0.007948,0.037571,0.034588,-0.039,0.1006,0.0936,0.0241,0.0947
352,0.0794,-0.0086,-0.0467,-0.0306,-0.032,-0.079,-0.0543,-0.017674651,-0.0478,0.00700754,0.0987,-0.0375,-0.054515,-0.1658,0.041844,-0.03754,0.000915,0.0492,-0.0434,-0.082,0.0172,-0.0871
353,0.0072,0.036,0.0336,0.0025,0.0191,0.0221,0.0296,-0.015733275,0.0658,0.03163987,0.038,0.0376,-0.002513,0.0686,0.010543,0.023801,-0.025149,0.0241,0.0225,0.0224,-0.0025,0.0055
354,-0.0194,0.0657,-0.0112,0.016,-0.0151,0.0038,-0.013,0.019830284,0.0343,0.00361964,0.006,0.0181,0.019723,-0.0141,-0.007089,-0.017997,-0.007915,-0.0406,0.0264,-0.0214,0.0398,5.00E-04
355,-0.0213,-0.0282,0.0521,0.0742,0.0307,0.0558,0.0166,0.042457663,0.0707,0.03627468,0.0138,0.0282,0.055121,0.1387,0.003643,0.013768,0.039507,-0.0042,0.0939,0.0528,-0.0431,0.0833
356,-0.0646,0.0271,0.0231,0.0405,0.0657,0.0553,0.0081,0.037434739,0.07,0.0491502,-0.039,0.0589,0.056455,0.1369,0.087435,0.05641,0.043155,-0.0335,0.0714,0.1478,0.025,0.091
357,-0.0925,-0.0573,0.0145,0.0499,0.0321,0.1148,-0.0349,0.058278966,0.052,-0.10044865,-0.0496,1.00E-04,0.057667,0.2093,0.077986,0.028644,0.09192,-0.1053,0.0729,0.1463,0.0461,0.0594
358,0.0246,0.0527,-0.0765,-0.0298,-0.0455,-0.0847,-0.0059,-0.004771419,-0.0706,0.0349434,0.1484,-0.0153,-0.005555,-0.1929,-0.105666,-0.029706,-0.043929,0.0253,-0.0045,-0.1148,-0.0193,-0.091
359,0.0754,-0.0031,0.0221,-0.0373,-0.0161,-0.0869,0.0376,-0.018157941,-0.0644,0.03277269,-0.0313,0.004,-0.029927,-0.0946,-0.069597,-0.011391,-0.084893,0.0871,-0.0282,-0.14,-0.0136,-0.027
360,0.016,0.0516,0.0084,0.0034,-0.0026,7.00E-04,0.0186,-0.00483939,0.0196,0.06855111,0.0168,0.0111,-0.02257,-0.02,-0.006118,-0.001761,0.005421,0.031,0.0311,0.0394,0.0359,0.0054
361,-0.0144,0.0126,0.0344,0.0469,0.0284,0.0375,1.00E-04,0.048633622,0.052,-0.01242267,0.0213,0.033,0.042877,0.0482,-0.019271,0.032498,0.003033,-0.0343,0.0324,0.0234,0.0193,0.0825
362,-0.0229,-0.0036,0.0216,0.0807,0.0511,0.0682,0.0049,0.034181619,0.0967,0.03759379,5.00E-04,0.0407,0.037643,0.1642,0.016058,0.044456,0.053235,-0.0307,0.0743,0.1455,0.012,0.1142
363,0.0424,0.0425,0.0106,-0.0178,0.0058,-0.0164,0.0251,-0.020751958,0.0313,0.07805775,0.0275,0.0208,-0.005528,-0.122,-0.010141,0.007761,-0.047001,0.0974,0.0261,-0.0286,0.0083,-0.0152
364,-0.052,0.0672,0.0388,0.0456,0.0538,0.0763,0.0194,0.025541187,0.1296,0.05146454,0.0211,0.0596,0.040819,0.1051,0.00566,0.040731,0.054639,-0.0023,0.0658,0.1511,0.0551,0.1307
365,-0.0138,-0.0302,0.0153,0.0236,0.0244,0.0316,0.0016,0.017571041,0.0744,0.05081821,-0.0268,0.0235,0.006156,0.1049,0.001391,0.021865,0.018111,0.0313,-0.0092,0.0251,0.0036,0.0558
366,-0.0721,0.0389,-5.00E-04,0.0393,0.0251,0.0603,-0.0215,0.034951912,0.0808,-0.00913905,-0.0358,0.0209,0.005052,0.1625,-0.04157,0.035485,0.049409,-0.0593,-0.0229,0.0462,-0.0096,0.0526
367,-0.0818,-0.0643,-0.0385,0.0379,-0.0099,0.0377,-0.0414,0.061706209,-0.0129,-0.04580001,0.0128,-0.0304,0.049683,0.1195,0.061108,0.019786,0.067016,-0.0905,0.0631,0.081,-0.0051,0.0802
368,0.005,-0.0131,0.0328,0.0136,-0.0147,0.019,0.0057,0.006993384,0.0312,0.00343014,0.0152,-0.0054,-0.017192,0.0087,0.02508,-0.008574,0.025491,0.0367,-0.0131,0.0435,0.0015,0.0143
369,-0.1035,0.0308,0.0147,0.0329,-0.0219,0.0913,-0.0471,0.043275233,0.0557,0.00133774,-0.0177,-0.0068,0.011299,0.0915,0.072515,-0.021364,0.044049,-0.1447,0.0336,0.0849,0.0228,0.0179
370,0.0784,-0.0431,-0.0395,-0.0339,0.0076,-0.0558,0.0179,-0.001834775,-0.0896,0.04117081,0.0739,-0.002,0.015123,-0.0694,-0.091026,0.002843,-0.045614,0.073,-0.0678,-0.143,-0.0363,-0.0513
371,0.0596,0.0291,-0.0123,-0.092,0.0515,-0.1633,0.1137,-0.088968776,-0.1443,0.01743669,0.0018,0.0422,-0.031022,-0.2772,-0.094279,0.032719,-0.111725,0.0849,-0.0023,-0.1936,0.0086,-0.0999
372,-0.0576,0.0062,0.0214,0.0629,-0.0168,0.0964,-0.0054,0.042612075,0.1219,-0.01163296,0.1074,0.0205,0.022776,0.1198,-0.010982,-0.022589,0.053188,-0.0609,0.0061,0.1393,-0.0177,0.0736
373,-0.0257,0.007,-0.0083,-0.0099,0.0069,0.0155,0.005,-0.002730617,0.0157,-0.02150592,0.0028,0.0031,0.007808,-0.0455,0.007281,0.006982,-0.00589,-0.0139,-0.0239,-0.0296,0.0201,-0.0046
374,-0.0188,-0.0093,-0.0139,0.0083,-0.0062,0.0117,-0.0306,0.024802636,0.0186,0.01167811,-0.0069,-0.0185,0.013997,0.0341,-0.029847,-0.001272,0.008778,-0.0012,-0.0069,-0.0249,-0.0038,0.0086
375,0.0109,0.0065,-0.0193,0.0187,-0.0077,0.0148,-0.0193,0.009559675,0.012,-0.00145452,3.00E-04,-0.0275,-0.009347,-0.0035,0.012146,-0.001257,0.034092,-0.0172,0.0111,0.0175,0.0225,-0.0259
376,0.0822,0.0102,0.0114,-0.0468,0.0106,-0.0933,0.0635,-0.060465908,-0.0345,0.03720867,0.03,-0.0082,-0.029391,-0.0953,-0.085742,0.010369,-0.044513,0.132,-0.0274,-0.0939,-0.023,-0.0464
377,0.0605,0.0481,0.004,-0.07,0.0291,-0.107,0.0706,-0.071508915,-0.0561,0.00874597,-0.0152,0.0353,-0.016245,-0.1866,-0.057982,0.01848,-0.082331,0.0756,-0.0313,-0.0863,-0.0037,-0.0594
378,0.0142,0.0166,0.0011,0.0051,-0.0038,-0.01,0.0158,-0.009618621,0.0188,-0.00952407,-0.0011,0.012,-0.001291,-0.0366,-0.02935,-0.010629,0.010948,0.0384,-0.015,0.0141,0.0056,0.0033
379,0.0235,0.0454,-0.0124,-0.0414,0.0178,-0.0024,-0.0195,-0.022001465,0.0056,0.06800977,0.0249,0.008,-0.008789,-0.0603,-0.008582,0.023405,-0.017422,0.0393,0.0069,-0.095,0.0094,-0.0297
380,0.0234,0.0248,0.0153,-0.0225,0.0214,-0.0062,0.0157,-0.01252806,0.0015,0.04124235,-0.015,-0.0047,-0.016327,-0.0406,0.056831,0.023621,-0.012384,-0.0043,-0.0109,-0.0717,0.0074,-0.0297
381,-0.0124,0.0054,0.0016,0.0101,0.0034,-0.0019,0.0106,-0.001309924,0.0187,-0.00747843,0.0462,0.011,0.023261,-0.0024,-0.004066,0.002279,0.012631,0.0197,0.0037,0.0449,-0.0071,0.0226
382,0.0608,0.0271,0.0197,-0.0135,0.0155,0.0399,0.0066,-0.012812227,0.0027,0.02056621,0.0217,0.02,-0.005642,-0.0723,0.059854,0.01031,-0.017507,0.0797,-0.0032,-0.0946,0.0371,-0.0105
383,0.0135,0.0233,0.0178,0.0019,0.0181,0.0146,0.0103,0.003828378,0.0461,0.00429847,-0.0157,0.0192,0.005379,-0.0318,-0.034671,0.023052,0.007767,0.0088,0.0184,-0.0219,0.0253,0.0277
384,0.0429,-0.0249,0.016,0.0056,0.0094,-0.0557,0.0539,-0.019548654,0.0631,-0.00323201,0.0184,0.0192,-0.013486,0.0313,-0.063762,0.00774,-0.017394,0.0571,-0.0019,0.0395,-0.0163,0.006
385,0.0215,0.0245,0.0249,-0.0366,0.0338,0.0258,0.0023,-0.039319854,-0.0147,-0.05251406,0.0232,0.0201,0.00837,-0.0821,0.013315,0.020585,-0.024364,0.015,-0.0187,-0.039,-0.0107,-0.0237
386,0.014,-0.0093,0.009,0.0217,-0.0121,-0.0114,0.009,0.003724948,0.0539,0.02833066,0.0155,-0.0293,-0.000152,0.0252,0.018606,-0.008855,0.021354,0.0309,0.0259,0.0422,-0.004,0.0292
387,-0.0132,0.021,0.0027,0.0156,-0.0098,0.0017,0.0064,0.011762048,0.0523,0.01719833,-0.0216,-0.0177,-0.010578,-0.0017,0.009171,-0.007352,0.017567,-0.016,0.0058,0.0103,0.0124,-0.0068
388,-0.0183,-0.0201,-0.031,0.0345,-0.0284,-0.0538,0.0107,0.039550392,4.00E-04,-0.00343125,-0.002,-0.0223,0.01427,0.0735,-0.027867,-0.029001,0.000193,-0.0461,0.0366,0.0888,0.0098,0.0526
389,0.0117,-0.0038,-0.0025,-0.0118,3.00E-04,0.015,-0.0115,-0.002196125,0.0034,-0.00197162,0.0228,0.0088,-0.002178,-0.0239,0.02633,0.00551,0.01068,0.0067,0.0019,-0.0594,0.0016,-0.0353
390,0.0186,0.0256,0.0118,0.012,-0.0039,0.0205,0.0231,-0.000208047,0.0252,0.02778716,0.0032,0.0176,0.006322,-0.0056,-0.049182,-0.002618,0.005621,0.0179,0.0199,0.0016,0.026,0.0117
391,-0.0406,-0.0295,0.0324,0.0532,-0.0166,-0.0229,0.035,0.034494721,0.0598,0.07163805,-0.0141,-0.0253,0.030646,0.1054,-0.036634,-0.009772,0.024066,-0.0266,0.0281,0.1004,0.0155,0.0472
392,8.00E-04,-0.0113,0.0097,0.0123,-0.0147,-0.0159,0.0084,-0.001254162,0.027,0.06458801,-0.0239,-0.0291,0.00176,0.0634,0.005064,-0.011997,-0.012272,0.0331,0.0066,0.0762,0.0042,0.0137
393,0.016,0.0327,0,-0.0149,-0.0188,0.0549,-0.0078,-0.010081138,0.0299,-0.00164037,0.031,-0.0134,-0.016176,-0.0522,-0.012228,-0.022121,-0.002123,0.0228,6.00E-04,-0.0624,0.012,-0.0231
394,0.0143,0.0019,-0.0022,-0.0052,0.0049,-0.0138,7.00E-04,0.004490552,0.015,-0.0153671,0.0025,0.0093,3.30E-05,-0.0065,0.004455,0.00584,-0.014399,0.0373,0.0117,-0.0461,-0.004,-0.0069
395,0.0454,0.0411,0.0141,-0.0058,-0.0022,0.0316,0.0201,-0.021386733,0.0307,0.01394736,0.0153,-0.0112,-0.016565,-0.0452,0.006573,-0.004263,-0.011342,0.0385,-0.0084,-0.0149,-0.0113,-0.0027
396,0.0343,-5.00E-04,-0.0022,-0.0116,0.0046,-0.0287,0.0106,-0.009311958,0.0153,-0.03471279,0.0094,0.0088,-0.011293,-0.042,-0.013101,0.003018,-0.008598,0.0375,0.0168,-0.0096,0.0032,0.0064
397,-0.0276,-0.0117,0.0206,0.0274,-0.0146,0.0305,0.0019,0.018475605,0.0393,0.04238401,0.0146,-0.0297,0.012576,0.0402,-0.013088,-0.004036,0.032457,-0.0287,0.0361,0.0586,0.0043,0.0624
398,0.0189,-0.0031,0.0154,0.0143,-5.00E-04,0.0337,0.0069,0.005538731,0.0342,0.05583696,-0.0245,-0.0144,0.006662,0.0071,-0.00252,0.002917,0.035726,0.0211,0.0177,0.0254,0.0058,-0.0131
399,-0.0197,-0.0142,0.0204,0.0047,0.0129,0.0041,0.0209,0.018768284,0.0057,-0.00300091,9.00E-04,-0.0069,0.018949,0.0328,-0.015093,0.009394,0.00535,-0.0311,0.0013,0.0183,0.0012,0.0296
400,-0.0261,-0.0398,7.00E-04,0.0097,-0.0094,-0.0069,-0.0095,0.014074255,0.0136,-0.05295723,-0.0184,-0.0144,0.021604,0.0423,-0.026094,-0.014563,-0.011019,-0.0071,-0.0061,0.0531,1.00E-04,9.00E-04
401,0.0365,0.0279,-0.0064,-0.01,0.003,0.0045,-0.0063,0.001549032,-0.0191,0.00014587,0.0317,0.006,0.004258,-0.0704,0.004569,-0.000579,0.009641,6.00E-04,-0.0203,-0.0773,0.0195,-0.015
402,0.0057,0.0328,0.0283,0.0096,-0.0051,0.0205,0.0142,-0.009021172,0.0367,0.0427119,3.00E-04,-0.0155,-0.004162,-0.048,-0.000224,-0.001983,-0.004264,0.0144,-0.0283,0.0027,-0.0025,-0.0164
403,0.0392,0.0281,-0.0079,-0.0119,-0.0082,6.00E-04,-0.0033,-0.007980389,0.0168,0.02728237,-0.0017,0.0088,-0.004032,-0.0596,0.00916,-0.020741,-0.002056,0.0228,-0.0062,-0.0501,1.00E-04,-0.0293
404,-0.0122,-0.0089,0.0132,-0.0205,0.0037,0.0208,0.0019,-0.00977896,0.0029,0.02995726,-0.0137,0.0041,-0.006057,0.0096,-0.009786,0.002365,-0.006858,0.003,-0.007,-0.0039,0.003,-0.022
405,0.0049,-0.0034,0.0071,0.0027,-0.006,0.0343,-0.0054,-0.007647543,0.0022,0.0339345,-0.0369,-7.00E-04,0.002596,-7.40E-03,0.033254,-0.000283,0.00858,0.0357,-0.0077,-0.021,0.0325,-0.0108
406,-0.0202,-0.0145,0.0042,-0.0093,-0.013,-0.0139,-0.0025,0.019187063,-0.0221,-0.0439314,0.0161,-0.0093,-0.005479,0.0419,0.018588,-0.003185,0.011029,0.0063,-0.0152,7.00E-04,-0.0051,-0.0218
407,0.0361,0.0084,-0.0116,-0.0076,-0.0114,0.0035,-0.005,-0.000419462,1.00E-04,0.00550748,0.001,0.0027,-0.006024,-0.0157,0.005848,-0.010467,0.007767,0.0509,-0.0265,-0.0368,0.0091,-0.005
408,-0.0025,-0.002,0.002,0.0021,0.0023,0.0077,0.0046,-0.018321366,0.0141,0.00038138,0.0204,-0.0089,0.010851,-0.0248,-0.00095,0.008832,0.002219,0.019,-0.0061,0.0153,-0.0092,-0.0116
409,0.0304,0.0575,0.0108,-0.0064,-0.0046,0.0253,-0.0099,-0.020946951,0.0091,0.03383014,-0.01,0.012,0.008754,-0.1033,0.031859,-0.006827,-0.002638,0.0419,-0.0075,-0.051,-0.0032,-0.0337
410,-0.003,-0.0042,-0.0034,-0.0051,0.0191,-0.0184,0.0102,-0.011362943,0.0061,-0.03888196,0.0339,0.013,-0.010037,0.0383,-0.012708,0.024367,-0.010088,0.0348,0.0162,-0.0125,-0.0063,0.0068
411,0.0146,0.0338,0.006,6.00E-04,-0.0041,0.0126,-0.0082,-0.006699869,0.0106,0.01238598,-8.00E-04,0.0051,-0.007847,-0.0332,0.014554,-0.01346,0.007682,0.0107,5.00E-04,-0.0433,0.0205,-0.0039
412,0.0073,-0.0084,0.0234,0.018,1.00E-04,0.0064,0.013,-0.009074661,0.0138,-0.00666897,-0.0033,-0.0037,-0.001292,0.0121,-0.016741,0.003425,0.008234,0.0477,-0.036,0.0089,0.0066,0.0085
413,-0.0357,-0.0285,0.0241,0.0115,0.0146,-0.037,0.0256,0.008974216,0.0037,0.0205542,-4.00E-04,-0.0014,-0.01598,0.064,0.038507,0.01325,-0.000888,-0.0346,0.0327,0.0648,0.0132,0.0294
414,-0.0035,-0.0024,0.0085,0.0132,-7.00E-04,0.0154,0.0025,0.009538668,7.00E-04,0.03208476,-0.0057,-0.011,0.006258,0.0016,-0.009785,-0.003929,0.01043,-0.0092,-0.0038,0.0255,0.0134,0.0038
415,-0.0078,-0.0363,0.026,0.0163,0.009,-0.0212,0.0233,-0.000690282,0.0206,0.05469685,0.0022,0.0143,0.032009,0.1099,-0.004134,0.013515,0.00545,0.0319,0.0212,0.1036,-0.0114,0.0422
416,0.0203,0.0044,-0.0206,-0.0186,0.0209,-0.0338,-0.005,-0.002498891,-0.0046,-0.02801405,0.0177,0.0299,-0.001446,-0.0155,-0.038647,0.019357,-0.013436,0.0265,0.0464,-0.033,-0.0182,0.0155
417,0.0184,-0.0146,8.00E-04,0.0082,0.006,-0.0096,0.0054,0.012998919,-0.0018,-0.01752444,0.0076,0.0178,0.009511,0.0217,-0.004405,0.009846,0.006327,0.0355,0.0116,-0.0055,-0.004,0.0319
418,0.0323,0.0198,-0.0031,-0.0012,0.0028,-0.002,0.0028,-0.010223961,0.0047,0.03803449,-0.0026,-0.0051,0.00445,-0.0287,-0.001534,0.002011,-0.002861,0.0305,8.00E-04,-0.0094,-0.0256,-0.009
419,0.0171,0.0071,0.0014,0.0015,-0.008,-0.0103,5.00E-04,-0.005798881,0.0149,0.02836054,-0.0091,-0.0191,-0.008997,-0.0398,-0.003443,-0.015991,0.00485,0.0087,-0.0217,-0.0358,6.00E-04,-0.0043
420,0.0087,-0.0081,0.0273,-0.0072,0.0206,0.0079,0.0249,-0.006776846,0.0252,-0.01617033,0.0241,0.0193,-0.012249,0.0489,0.007402,0.018288,-0.005587,0.0223,0.024,0.0211,-0.0059,0.0289
421,0.014,7.00E-04,-0.0068,0.0025,0.0038,0.0024,-0.0033,-0.002586941,0.0149,0.00374934,0.0109,-0.0072,0.000683,-0.0175,0.012602,0.006304,0.000206,0.0148,-0.0107,-0.0149,-0.0078,-0.0015
422,-0.0196,0.0129,-0.0014,-0.0051,-0.0071,-0.0135,0.005,-0.006044896,0.0117,0.02497519,0.0018,-0.0068,-0.000687,0.0038,-0.007156,-0.009739,-0.007456,-0.0296,-0.0298,-0.0169,-0.0051,-0.0118
423,0.0068,0.002,-0.0097,0.0064,-0.0065,0.0256,-0.0059,0.002542341,6.00E-04,0.02930273,-0.0205,-0.0114,-0.002037,-0.0064,0.007755,-0.011944,0.004356,0.0105,-0.0184,-0.003,0.0138,-0.0123
424,0.0349,-0.0204,-0.0145,0.0115,0.0103,-0.0024,-0.0069,-0.000973674,0.0088,0.02008912,-0.0031,0.0031,0.011127,0.0087,-0.00832,0.00848,0.005436,0.069,0.0107,0.0073,-0.0164,-0.0058
425,0.0324,0.004,-0.0065,0.0158,-0.0136,-0.0034,5.00E-04,0.005895607,-0.0104,0.02737913,-0.0099,-0.0248,0.001331,-0.0105,0.006163,-0.023087,0.005236,0.0239,-0.0423,-0.0303,0.0129,-0.0073
426,-0.0196,0.0074,-0.0105,0.0053,8.00E-04,0.0051,-0.0118,0.011596017,0.0079,0.00797999,-0.0065,-0.0016,-0.005925,-0.0139,0.008726,0.009511,0.012065,-0.0433,0.0043,-0.023,0.0147,-0.0024
427,-0.0373,-0.0299,-0.0371,0.002,-0.0113,0.0294,-0.0446,0.023171096,-0.0058,0.02659782,-0.0359,-0.0206,0.000496,0.0061,0.040003,-0.022891,0.016369,-0.0428,-0.0054,0.0179,0.0135,-0.0063
428,0.0092,-0.0037,-0.0186,-0.0121,-0.0053,0.001,-0.0175,0.013250469,-0.0294,-0.00456816,-0.0261,-0.0011,0.004942,0.0306,0.012569,-0.013054,0.009418,-0.0268,0.0156,0.0393,0.0063,-0.0074
429,0.0322,-0.0244,-0.0221,-0.0052,-0.0302,0.0463,-0.0282,-0.007214971,0.0143,0.03336599,0.0036,-0.0281,-0.004745,0.0031,0.035146,-0.032183,0.016356,0.037,-0.0113,-0.0163,0.0358,-0.0505
430,0.018,-8.00E-04,-0.0298,-0.003,-9.00E-04,0.0502,-0.0517,0.000511641,0.0021,0.05507869,-0.0396,-0.0157,0.003453,0.0084,0.004812,0.004577,0.012265,0.0292,0.0205,-0.0202,0.012,-0.0123
431,-0.0483,-0.0302,-0.0094,0.0189,-0.0029,0.0099,-0.0176,0.036852833,-0.0402,0.02204191,-0.0169,0.0064,0.014361,0.0963,0.01588,0.001851,0.03588,-0.0615,-0.0094,0.0868,-0.0031,0.0144
432,-0.0087,0.0015,-0.0055,0.0087,-0.0105,0.0663,-0.0224,0.018935957,-0.0245,0.05044672,-0.0205,-0.0189,0.010642,0.0096,-0.000239,-0.006012,0.023193,-0.0563,-0.0156,-0.0155,0.0302,-0.0133
433,-0.0636,-0.0065,0.0397,0.0214,0.0214,-0.0775,0.0796,-0.010083556,-0.0206,-0.12618187,0.0693,0.0179,-0.008164,0.0518,-0.018085,0.013807,-0.002969,-0.0386,0.0048,0.0553,-0.0293,0.0368
434,-0.0309,-0.0066,-0.0084,0.0088,-0.0093,0.061,-0.043,0.021763726,0.0224,0.03285901,0.0505,-0.0209,0.0136,0.0588,-0.029526,-0.015137,0.017981,-0.0676,0.0356,-0.0374,-0.0012,0.0122
435,-0.0093,0.0056,0.003,0.0079,0.005,0.0427,-0.0097,0.020706846,-0.067,0.0410962,-0.0037,0.0285,-0.000305,0.0694,0.059956,-0.00353,0.023754,-0.0239,-0.0425,0.0287,-0.0061,-0.0025
436,0.046,-0.012,-0.0094,0.0164,-0.0247,-0.0031,-0.0085,-0.01378752,-0.0196,0.10808325,0.0313,-0.0453,0.033207,-0.0385,0.018295,-0.02312,-0.008075,0.0854,0.0059,-0.0624,-0.0061,-0.0266
437,0.0186,0.0302,-0.0143,0.0093,-6.00E-04,0.0331,-0.0526,0.011976891,0.0086,0.07886323,-0.0228,-0.0445,0.000761,-0.0102,-0.002813,-0.003546,-0.003367,-0.0579,-0.0465,-0.0504,0.0185,-0.0424
438,-0.0844,0.0118,-0.0271,0.0496,-0.0055,0.1275,-0.0908,0.032704163,0.0042,0.09676331,-0.0709,-0.0317,0.010367,0.0129,0.048224,-0.001934,0.063621,-0.1524,0.0019,-0.0109,0.0329,-0.0246
439,-0.0077,0.0372,0.0542,-0.0137,0.0108,-0.0513,0.0454,0.005896877,-0.0678,-0.13496429,0.0794,0.0759,-0.000734,0.0268,0.035335,0.018218,0.00013,0.0857,-0.0412,0.0335,-0.0474,0.0348
440,0.0153,0.0346,0.0159,0.0186,0.0084,-0.0402,0.0372,0.02473391,-0.0137,0.01744517,-0.0051,0.0139,0.02079,0.0571,-0.029591,0.009425,-0.008718,-0.0333,0.0482,0.0047,-0.0267,0.0516
441,-0.0924,0.0025,0.0591,0.0241,0.0178,0.0028,0.0181,0.032868605,-0.0906,-0.13353561,-0.0375,0.0578,0.034513,0.2342,-0.007917,0.0316,0.015902,-0.0253,0.0076,0.1537,0.0129,0.0919
442,-0.1723,-0.0334,-0.023,0.0304,0.0205,0.0785,-0.0601,0.085297037,-0.0505,-0.0891011,-0.0937,0.0223,0.067538,0.0757,0.03888,0.010558,0.058964,-0.2343,0.0438,0.123,0.0173,0.0579
443,-0.0786,-0.0389,-0.0631,0.0453,0.0275,0.0717,-0.0764,0.080115081,-0.0352,-0.05703577,-0.0999,-0.0254,0.021843,0.1601,0.052288,0.005052,0.035072,-0.1799,0.0316,0.11,0.0063,0.0527
444,0.0174,0.0329,0.0014,6.00E-04,-0.0149,-0.0509,0.0537,-0.001922495,-0.0742,-0.08423703,0.0546,0.0011,-0.008413,-0.0263,-0.015207,-0.02345,-0.005559,-0.0543,0.0289,-0.0362,-0.0178,9.00E-04
445,-0.0812,-0.0214,-0.1129,0.0018,-0.0117,-0.0218,-0.0537,0.032931949,0.1152,0.07956306,0.0018,-0.0697,0.024051,-0.0477,0.032342,-0.009212,-0.007728,-0.184,0.0203,-0.0308,0.0067,-0.0264
446,-0.101,-0.0132,-0.0695,0.0119,-0.0102,0.0441,-0.0914,0.053532183,-0.0034,-0.00349384,-0.0701,0.0116,0.028875,0.1124,0.073333,-0.01854,0.029625,-0.1144,-0.0567,0.0073,0.0193,0.0027
447,0.0895,0.0067,0.0347,-0.0252,-0.0225,-0.1187,0.0765,-0.031037729,-0.0261,-0.04510556,0.0304,0.0357,0.000801,-0.1557,-0.013464,-0.00448,-0.033694,0.1457,-0.0071,-0.0816,-0.0063,0.0204
448,0.1018,0.0713,0.0536,0.0131,0.0013,-0.343,0.2686,-0.069412416,-0.0785,-0.04577754,-0.0652,-0.0033,-0.017966,-0.291,-0.147373,0.035028,-0.138308,0.3055,-0.062,-0.1701,-0.0903,0.0119
449,0.0521,-0.0232,0.0028,-0.0078,-0.0217,-0.1249,0.061,-0.057832559,0.0656,0.01960292,-0.0271,-0.0148,-0.005583,-0.1213,-0.052891,-0.02419,-0.033204,0.1684,-0.0227,2.00E-04,-0.0324,-0.0546
450,0.0043,0.0229,-0.0273,-0.0141,-0.0033,0.0548,-0.0209,0.03209092,0.0908,-0.01331055,0.048,0.0131,0.024952,0.0134,0.029284,0.005164,0.008967,-0.0171,-0.0082,-0.0213,-0.023,-0.0039
451,0.0772,0.0239,0.0483,-0.0046,0.0314,-0.0555,0.0601,-0.044352825,-0.0363,-0.01618796,0.0443,0.0505,-0.010288,-0.0743,-0.007664,0.019781,-0.048913,0.1352,0.0209,-0.1418,0.0149,0.0041
452,0.0333,-9.00E-04,0.0763,-0.0302,0.0334,-0.0907,0.0793,-0.063472989,-0.0238,-0.0548598,-0.0208,0.0562,-0.015815,-0.1628,-0.016433,0.022617,-0.026003,0.1013,-0.0421,-0.1413,-7.00E-04,0.0104
453,0.0408,0.0273,0.0105,0.0131,0.0036,-0.0479,0.0183,-0.026010801,-0.0037,0.06468133,0.0112,-0.0168,-0.026301,-0.0501,0.015562,-0.011549,-0.028169,0.025,-0.0282,-0.0933,0.009,-0.0482
454,-0.0259,-0.0493,-0.0421,0.0417,-0.0151,0.0261,-0.0165,0.05694998,0.0084,0.07777541,0.0214,-0.049,0.029368,0.1563,-0.010241,-0.002446,0.039462,-0.0633,0.0505,0.0907,-0.0186,0.062
455,0.0556,-0.0268,-0.0034,0.01,0.0012,0.003,-0.0066,-0.001674359,-0.0119,-0.00261975,0.0045,0.0139,-0.003254,0.006,0.004351,-0.003542,0.010291,0.0278,-0.0075,0.0059,3.00E-04,-0.0201
456,0.0275,0.0624,-0.0017,0.0102,-9.00E-04,0.0301,7.00E-04,-0.003890942,0.0099,0.02296615,0.0147,0.0071,-0.001478,-0.0467,0.045101,-0.00183,-0.018549,-0.0175,-0.0172,-0.0712,-0.0088,-0.0434
457,-0.0336,0.0034,0.0043,-0.0127,0.0046,-0.054,0.0328,-0.005286422,0.0099,-0.01105698,0.0364,0.0163,-0.006848,0.0232,0.002571,0.006789,-0.01067,-0.0699,0.0401,0.0028,-0.0251,0.0093
458,0.034,0.0151,0.0323,-0.0027,0.0143,0.0374,0.0082,-0.007089353,0.0076,-0.00755895,0.0163,0.0262,-0.005169,-0.0252,0.007776,0.007583,-0.010406,0.0586,0.0141,-0.0585,-0.0012,0.008
459,0.0631,0.0185,0.0221,-0.0065,0.0169,0.0376,0.0206,-0.029811588,0.0154,-0.06257515,0.008,0.0441,-0.016988,-0.0403,0.039714,0.015744,-0.005104,0.0809,-0.0422,-0.0912,-0.0146,0.0156
460,0.02,0.0498,0.0289,0.0069,0.0172,0.0316,0.0273,-0.03494361,0.015,0.01020015,-0.0186,0.0481,-0.023485,-0.0669,0.002222,0.030529,-0.024888,-0.0145,-0.0622,-0.0727,-0.0174,0.0176
461,-0.0789,4.00E-04,-0.0244,0.013,-0.0021,-0.0025,-0.0171,0.024470427,-0.0055,-0.02806075,0.0052,-0.0307,0.017369,0.0361,0.020384,-0.004512,0.027156,-0.1097,0.0103,0.0553,0.0124,0.0247
462,-0.0557,-0.0247,-0.047,-0.0016,-0.0155,-0.0276,-0.0257,0.026211517,0.0231,0.00383754,-0.0487,-0.0547,0.019251,0.0883,0.010398,-0.024633,0.013288,-0.0519,0.0983,0.1006,0.0268,0.0057
